id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified
260,1477128599153086466,https://twitter.com/CoachRGaskins2/statuses/1477128599153086466,https://twitter.com/CoachRGaskins2/statuses/1477128599153086466,CoachRGaskins2,"In all seriousness, why don’t we just disallow the offensive player from advancing the ball after a catch, like in ultimate frisbee? Since we want to make the game safe….smh","In all seriousness, why don’t we just disallow the offensive player from advancing the ball after a catch, like in ultimate frisbee? Since we want to make the game safe….smh",2021-12-31 23:04:36,Twitter for iPhone,1,1,en,,original,,0,0,,0,0,1040786790993616898,https://pbs.twimg.com/profile_images/1040787509549191170/2TPd8gLA_normal.jpg,2441,905,859,2018-09-14 22:18:02,"Husband, Father, PG County | 🏈 Coach | Add light to the world at every chance | NFL-NCAA Coaching Academy | A PHI A | AFCA 35 under 35 #DAILYGROWTH",,
261,1477119723804504067,https://twitter.com/WynneGee/statuses/1477119723804504067,https://twitter.com/WynneGee/statuses/1477119723804504067,WynneGee,RT @felawful: This thread is fucking sick because there are SO MANY Asian Americans up for Callahan contention and u fucking love to see As…,This thread is fucking sick because there are SO MANY Asian Americans up for Callahan contention and u fucking love to see AsAms dominating in the white af sport that is ultimate frisbee https://t.co/P1OKCOWEyR,2021-12-31 22:29:20,Twitter for iPhone,0,5,en,,quote,,0,0,felawful,1062686136,1476799611733901320,1424529632,https://pbs.twimg.com/profile_images/1468694446309101571/ZyJcGOfk_normal.jpg,12062,376,562,2013-05-12 23:14:58,‘da fuq going on over der’,Canada,
262,1477107220852715521,https://twitter.com/Anusien/statuses/1477107220852715521,https://twitter.com/Anusien/statuses/1477107220852715521,Anusien,"@GreyKnight8008 @arthur_affect @mahakalarising @jigglychaos @loudpenitent @crowguye @avram @melico24 @Rocket_Co @SteveSNunya @RecalcitrantOwl @iphone_venez @phyphor @themadkingatmey @NRafter @ElleMandell @MikeHester88 @KeithWatabayash @hitchslapping @florenceachan @JoeMensor @eclecticbrotha @BibblerBrizzy @PedsHemeDoc @JamesLawnsocial @Wild_Sky_Gazer Hey, can I call you next time I’m trying to play ultimate frisbee? No one is ever around when I need help messing with soccer goals, and you’re clearly an expert at moving goalposts.","@GreyKnight8008 @arthur_affect @mahakalarising @jigglychaos @loudpenitent @crowguye @avram @melico24 @Rocket_Co @SteveSNunya @RecalcitrantOwl @iphone_venez @phyphor @themadkingatmey @NRafter @ElleMandell @MikeHester88 @KeithWatabayash @hitchslapping @florenceachan @JoeMensor @eclecticbrotha @BibblerBrizzy @PedsHemeDoc @JamesLawnsocial @Wild_Sky_Gazer Hey, can I call you next time I’m trying to play ultimate frisbee? No one is ever around when I need help messing with soccer goals, and you’re clearly an expert at moving goalposts.",2021-12-31 21:39:39,Twitter for iPhone,3,0,en,,reply,GreyKnight8008,825054939156066304,1477103887706312704,,0,0,17781983,https://pbs.twimg.com/profile_images/769332310613241857/0vvDo5Sy_normal.jpg,24156,4219,706,2008-12-01 11:14:39,"I throw discs and help people get jobs. Post about technology, politics, equality, Magic: the Gathering. He/him","Austin, TX",
263,1477104860520722444,https://twitter.com/texrob88/statuses/1477104860520722444,https://twitter.com/texrob88/statuses/1477104860520722444,texrob88,"RT @KofC: Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fr…","Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fraternity. https://t.co/ayDT3o0q9B",2021-12-31 21:30:16,Twitter for iPhone,0,8,en,,retweet,,0,0,KofC,27602545,1476552326953451524,174698198,https://pbs.twimg.com/profile_images/639608983767027713/NwUYzn_I_normal.jpg,1323,122,53,2010-08-04 12:01:54,,,
264,1477090562553565186,https://twitter.com/briandobens/statuses/1477090562553565186,https://twitter.com/briandobens/statuses/1477090562553565186,briandobens,"@cmosub4 We used to play frisbee, almost daily. Sometimes it was the only thing we did, as an xc coach.  I played with them, competitively.

NONE of the athletes I coached currently compete in track/xc in college, but some of them are on the ultimate frisbee club teams!","@cmosub4 We used to play frisbee, almost daily. Sometimes it was the only thing we did, as an xc coach.  I played with them, competitively.

NONE of the athletes I coached currently compete in track/xc in college, but some of them are on the ultimate frisbee club teams!",2021-12-31 20:33:27,Twitter for Android,2,0,en,,reply,cmosub4,43641238,1476920194891190274,,0,0,2757820164,https://pbs.twimg.com/profile_images/1405176602061770758/O8uZujBi_normal.jpg,1883,393,125,2014-08-23 01:43:43,"I help athletes move, eat, and live better.","Kingston, New York",
265,1477071713447862273,https://twitter.com/ChipChantry/statuses/1477071713447862273,https://twitter.com/ChipChantry/statuses/1477071713447862273,ChipChantry,"@rossinphl @JohnnyGoodtimes @jmichael79 I think this is a great idea. Because unlike Ultimate Frisbee, @JohnnyGoodtimes is a good sport.","@rossinphl @JohnnyGoodtimes @jmichael79 I think this is a great idea. Because unlike Ultimate Frisbee, @JohnnyGoodtimes is a good sport.",2021-12-31 19:18:33,Twitter for iPhone,2,0,en,,reply,rossinphl,62613503,1477071236077428741,,0,0,21622992,https://pbs.twimg.com/profile_images/1106539962961408000/dqpVSi7d_normal.jpg,27222,2475,5776,2009-02-22 21:18:26,Comedian/Television Writer. Pretty good at moonwalking. Listen to my stand up albums right this moment: https://t.co/aYHYjCRjPE,,
266,1477069630292336645,https://twitter.com/SamSmit64246628/statuses/1477069630292336645,https://twitter.com/SamSmit64246628/statuses/1477069630292336645,SamSmit64246628,RT @randy_vicario: I miss playing ultimate frisbee,I miss playing ultimate frisbee,2021-12-31 19:10:17,Twitter Bot 1996,0,2,en,,retweet,,0,0,randy_vicario,1061620015,1477054587408314368,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
267,1477060767132364801,https://twitter.com/jasonburbage/statuses/1477060767132364801,https://twitter.com/jasonburbage/statuses/1477060767132364801,jasonburbage,RT @F3Columbia: 🚨 CONVERGENCE ALERT 🚨 0700 at AC Flora! Boot Camp and Ultimate Frisbee ! Come start 2022 off with the pax of @F3Columbia,🚨 CONVERGENCE ALERT 🚨 0700 at AC Flora! Boot Camp and Ultimate Frisbee ! Come start 2022 off with the pax of @F3Columbia,2021-12-31 18:35:04,Twitter for iPhone,0,9,en,,retweet,,0,0,F3Columbia,1114645225,1476966348131549187,327459151,https://pbs.twimg.com/profile_images/1181290761695817729/SLGSKDrN_normal.jpg,8853,590,536,2011-07-01 12:09:30,"Husband, Father, President of National Land Realty, @NationalLandRlt @F3Columbia Faith | Purpose | Perseverance","Columbia, SC",
268,1477059169337282560,https://twitter.com/zackwalker28/statuses/1477059169337282560,https://twitter.com/zackwalker28/statuses/1477059169337282560,zackwalker28,RT @randy_vicario: I miss playing ultimate frisbee,I miss playing ultimate frisbee,2021-12-31 18:28:43,Twitter for iPhone,0,2,en,,retweet,,0,0,randy_vicario,1061620015,1477054587408314368,515056214,https://pbs.twimg.com/profile_images/1364354623134294019/i_itEnXk_normal.jpg,25242,263,559,2012-03-04 22:38:46,24// #STEELERNATION// V❤️// 4/16🙏🏻,"California, USA",
269,1477056577697812480,https://twitter.com/browniepoints/statuses/1477056577697812480,https://twitter.com/browniepoints/statuses/1477056577697812480,browniepoints,"@ParissAthena I don't know if you can lookup by quest user name but add me aguywhocodes

I'm taking my exams today but I got mine this Christmas and I LOVE it! I installed Echoes VR that is like the battle sim from Ender's Game. Zero G ultimate frisbee LOL.","@ParissAthena I don't know if you can lookup by quest user name but add me aguywhocodes

I'm taking my exams today but I got mine this Christmas and I LOVE it! I installed Echoes VR that is like the battle sim from Ender's Game. Zero G ultimate frisbee LOL.",2021-12-31 18:18:25,Twitter Web App,1,0,en,,reply,ParissAthena,1030656907038609408,1477050124060835845,,0,0,14222410,https://pbs.twimg.com/profile_images/1464757771044208642/6VFQH5Wz_normal.jpg,36524,1594,3174,2008-03-25 23:02:10,Founder of @juneteenthunl focused on uplifting Black voices #EmpoweredByTech building a platform to promote #BlackExcellence He/Him,Bellevue,
270,1477054587408314368,https://twitter.com/randy_vicario/statuses/1477054587408314368,https://twitter.com/randy_vicario/statuses/1477054587408314368,randy_vicario,I miss playing ultimate frisbee,I miss playing ultimate frisbee,2021-12-31 18:10:30,Twitter for iPhone,0,2,en,,original,,0,0,,0,0,1061620015,https://pbs.twimg.com/profile_images/1460114497499107328/vHbSI8XT_normal.jpg,53398,665,888,2013-01-04 17:42:13,"24,lexi ❤️",,
271,1477042416096055298,https://twitter.com/BenjaminPutano/statuses/1477042416096055298,https://twitter.com/BenjaminPutano/statuses/1477042416096055298,BenjaminPutano,Ultimate frisbee tournaments https://t.co/vC0PoIsbJu,Ultimate frisbee tournaments https://t.co/vC0PoIsbJu,2021-12-31 17:22:08,Twitter for Android,0,0,en,,reply,BenjaminPutano,228834325,1477042400103129095,,0,0,228834325,https://pbs.twimg.com/profile_images/1375197133452804100/5TZN2vHY_normal.jpg,13456,1173,2465,2010-12-20 15:17:08,I write about writing and creative work. Author of Great Founders Write. Book publisher for entrepreneurs at https://t.co/bxZ79CI8up. Big sci-fi nerd 🚀,Chicago,
272,1477039430254923776,https://twitter.com/SamSmit64246628/statuses/1477039430254923776,https://twitter.com/SamSmit64246628/statuses/1477039430254923776,SamSmit64246628,RT @CigsAndBudweisr: This and ultimate frisbee https://t.co/AFmHOiTACK,This and ultimate frisbee https://t.co/AFmHOiTACK,2021-12-31 17:10:16,Twitter Bot 1996,0,1,en,,quote,,0,0,CigsAndBudweisr,1468581876839374849,1477027209617592320,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
273,1477036587913465857,https://twitter.com/gamecocktrash/statuses/1477036587913465857,https://twitter.com/gamecocktrash/statuses/1477036587913465857,gamecocktrash,RT @F3Columbia: 🚨 CONVERGENCE ALERT 🚨 0700 at AC Flora! Boot Camp and Ultimate Frisbee ! Come start 2022 off with the pax of @F3Columbia,🚨 CONVERGENCE ALERT 🚨 0700 at AC Flora! Boot Camp and Ultimate Frisbee ! Come start 2022 off with the pax of @F3Columbia,2021-12-31 16:58:59,Twitter for iPhone,0,9,en,,retweet,,0,0,F3Columbia,1114645225,1476966348131549187,969417248,https://pbs.twimg.com/profile_images/1212624010116251651/55eizDMh_normal.jpg,4243,547,348,2012-11-25 00:07:40,"Christian, Husband to a beautiful wife, Daddy to two beautiful girls, friends call me Trash, F3- McNugget, F3 Columbia Nant’an","Columbia, SC",
274,1477035313771995138,https://twitter.com/erikajohnson03/statuses/1477035313771995138,https://twitter.com/erikajohnson03/statuses/1477035313771995138,erikajohnson03,RT @losingd0gs: y’all dead wrong with the softball stereotype. ultimate frisbee is the most lesbian sport,y’all dead wrong with the softball stereotype. ultimate frisbee is the most lesbian sport,2021-12-31 16:53:55,Twitter for iPhone,0,3,en,,retweet,,0,0,losingd0gs,2502884102,991854195111284741,1049399668646514688,https://pbs.twimg.com/profile_images/1478465997258506242/FN8zdjTl_normal.jpg,262,18,31,2018-10-08 16:42:32,long island 🏝,"Long Island, NY",
275,1477029989988065285,https://twitter.com/EndOfDaysWoman/statuses/1477029989988065285,https://twitter.com/EndOfDaysWoman/statuses/1477029989988065285,EndOfDaysWoman,"@rayrduffy I played more traditional sports (softball, soccer, basketball etc) growing up. Nick did ultimate frisbee and martial arts","@rayrduffy I played more traditional sports (softball, soccer, basketball etc) growing up. Nick did ultimate frisbee and martial arts",2021-12-31 16:32:46,Twitter for iPhone,1,0,en,,reply,EndOfDaysWoman,307469863,1477029860145045504,,0,0,307469863,https://pbs.twimg.com/profile_images/1474577016540352513/eD9Jj_ui_normal.jpg,31785,938,7991,2011-05-29 13:59:35,"marian devotion to apocalyptic proportions. realtor in Pittsburgh. wife to Nick and mama to a girl named Indiana. whiskey neat, please.","Pittsburgh, PA",
276,1477027834237530117,https://twitter.com/Trey_Hope/statuses/1477027834237530117,https://twitter.com/Trey_Hope/statuses/1477027834237530117,Trey_Hope,RT @F3Columbia: 🚨 CONVERGENCE ALERT 🚨 0700 at AC Flora! Boot Camp and Ultimate Frisbee ! Come start 2022 off with the pax of @F3Columbia,🚨 CONVERGENCE ALERT 🚨 0700 at AC Flora! Boot Camp and Ultimate Frisbee ! Come start 2022 off with the pax of @F3Columbia,2021-12-31 16:24:12,Twitter for Android,0,9,en,,retweet,,0,0,F3Columbia,1114645225,1476966348131549187,2604291029,https://pbs.twimg.com/profile_images/1033885610744983560/YMDy3Y-7_normal.jpg,1199,682,321,2014-06-12 13:51:48,"The University raised me. The streets taught me. 
UofSC🐓 BS '18 MS '20 PhD in the making
F3-Bunkbed 
Timshel
#KCB","Red Bank, SC",
277,1477027752658317317,https://twitter.com/F3Spur/statuses/1477027752658317317,https://twitter.com/F3Spur/statuses/1477027752658317317,F3Spur,RT @F3Columbia: 🚨 CONVERGENCE ALERT 🚨 0700 at AC Flora! Boot Camp and Ultimate Frisbee ! Come start 2022 off with the pax of @F3Columbia,🚨 CONVERGENCE ALERT 🚨 0700 at AC Flora! Boot Camp and Ultimate Frisbee ! Come start 2022 off with the pax of @F3Columbia,2021-12-31 16:23:52,Twitter for Android,0,9,en,,retweet,,0,0,F3Columbia,1114645225,1476966348131549187,862328064482660352,https://pbs.twimg.com/profile_images/862328640431955971/o4cHSqTv_normal.jpg,479,102,105,2017-05-10 11:26:46,"Plant, grow, and serve small workout groups for the invigoration of male leadership in our communities. Saturdays 0700-0800",1300 Wheat St. Columbia SC,
278,1477027262969126912,https://twitter.com/F3Ramble/statuses/1477027262969126912,https://twitter.com/F3Ramble/statuses/1477027262969126912,F3Ramble,RT @F3Columbia: 🚨 CONVERGENCE ALERT 🚨 0700 at AC Flora! Boot Camp and Ultimate Frisbee ! Come start 2022 off with the pax of @F3Columbia,🚨 CONVERGENCE ALERT 🚨 0700 at AC Flora! Boot Camp and Ultimate Frisbee ! Come start 2022 off with the pax of @F3Columbia,2021-12-31 16:21:55,Twitter for iPhone,0,9,en,,retweet,,0,0,F3Columbia,1114645225,1476966348131549187,1347603093110861827,https://pbs.twimg.com/profile_images/1347603288825491460/-d4n-4mJ_normal.jpg,444,157,107,2021-01-08 12:56:45,F3 Cola Running Group 5:30am Mon. & Wed. at Shandon Prez & Fri. at Starbucks 5 Points. - Coffee on Fri. We 🏃‍♂️🏃‍♂️🏃‍♂️ Fitness - Fellowship - Faith,"Columbia, SC",
279,1477027209617592320,https://twitter.com/CigsAndBudweisr/statuses/1477027209617592320,https://twitter.com/CigsAndBudweisr/statuses/1477027209617592320,CigsAndBudweisr,This and ultimate frisbee https://t.co/AFmHOiTACK,This and ultimate frisbee https://t.co/AFmHOiTACK,2021-12-31 16:21:43,Twitter for Android,1,1,en,I love God and I love rap music and I love cigarettes and beer,quote,RadfemHank,1469830677117870080,1476778444394405889,,0,0,1468581876839374849,https://pbs.twimg.com/profile_images/1468586601009799175/PuhApR0q_normal.jpg,28,58,6,2021-12-08 09:03:08,"Joe biden pisses me off and I wont get the vaccine.. I'm an unemployed, ex high school athlete","Maryland, USA",
280,1477016605297197068,https://twitter.com/F3_CrabDaddy/statuses/1477016605297197068,https://twitter.com/F3_CrabDaddy/statuses/1477016605297197068,F3_CrabDaddy,RT @F3Columbia: 🚨 CONVERGENCE ALERT 🚨 0700 at AC Flora! Boot Camp and Ultimate Frisbee ! Come start 2022 off with the pax of @F3Columbia,🚨 CONVERGENCE ALERT 🚨 0700 at AC Flora! Boot Camp and Ultimate Frisbee ! Come start 2022 off with the pax of @F3Columbia,2021-12-31 15:39:35,Twitter for Android,0,9,en,,retweet,,0,0,F3Columbia,1114645225,1476966348131549187,702238569943973888,https://pbs.twimg.com/profile_images/880925788111069184/pdj5ziHp_normal.jpg,1761,965,591,2016-02-23 16:08:16,"Retired Ultrarunner. Current Rucking Nut. Adventurer. Life Lover. Crab Daddy in the F3 World, David all the other times.","Columbia, SC",
